taxa	log2fold_1hr
Phvul.010G047500.1	0
Phvul.010G047600.1	0
Phvul.010G047700.1	0
Phvul.010G0478001.1	0
Phvul.010G0478000.1	0
Phvul.010G047900.1	0
Phvul.010G048000.1	0
Phvul.010G048100.1	0
Phvul.010G048200.1	0.44
Phvul.010G048300.1	0
Phvul.010G048400.1	0
Phvul.010G048500.1	0
Phvul.010G048600.1	0
Phvul.010G048700.1	0
Phvul.010G048800.1	1.27
Phvul.010G048900.1	0
Phvul.010G049000.1	0
Phvul.010G049100.1	0
Phvul.010G049200.1	0
Phvul.010G049300.1	0
Phvul.010G049400.1	0
Phvul.010G049500.1	0
Phvul.010G049600.1	0
Phvul.010G049700.1	0
Phvul.010G049800.1	0
Phvul.010G049900.1	0.57
Phvul.010G050000.1	0
Phvul.010G050100.1	0
Phvul.010G050200.1	0
Phvul.010G050300.1	0
Phvul.010G050400.1	0
Phvul.010G050500.1	0.67
Phvul.010G050600.1	0
Phvul.010G050700.1	3.25
Phvul.010G050800.1	4
Phvul.010G050900.1	0
Phvul.010G051000.1	0
Phvul.010G051100.1	0
Phvul.010G051200.1	0
Phvul.010G051300.1	-0.59
Phvul.010G051400.1	0
Phvul.010G051500.1	0
Phvul.010G051600.1	-0.85
Phvul.010G051700.1	0
Phvul.010G051800.1	0
Phvul.010G051900.1	0
Phvul.010G052000.1	0
Phvul.010G052100.1	0
Phvul.010G052200.1	0
Phvul.010G052300.1	0
Phvul.010G052400.1	0
Phvul.010G052500.1	0
Phvul.010G052600.1	0
Phvul.010G052700.1	0
Phvul.010G052800.1	0
Phvul.010G052900.1	0
Phvul.010G053000.1	0
Phvul.010G053100.1	-0.7
Phvul.010G053200.1	0
Phvul.010G053300.1	0
Phvul.010G053400.1	0
Phvul.010G053500.1	0
Phvul.010G053600.1	0
Phvul.010G053700.1	0
Phvul.010G053800.1	0
Phvul.010G053900.1	0
Phvul.010G054000.1	-1.1
Phvul.010G054100.1	0
Phvul.010G054200.1	0
Phvul.010G054300.1	0
Phvul.010G054400.1	0.96
Phvul.010G054500.1	0
Phvul.010G054600.1	0
Phvul.010G054700.1	0
Phvul.010G054800.1	0
Phvul.010G054900.1	0
Phvul.010G055000.1	0
Phvul.010G055100.1	0
Phvul.010G055200.1	0
Phvul.010G055300.1	0
Phvul.010G055400.1	0
Phvul.010G055500.1	0
Phvul.010G055600.1	0
Phvul.010G055700.1	-0.57
Phvul.010G055800.1	0
Phvul.010G055900.1	0.53
Phvul.010G056000.1	0
Phvul.010G056100.1	0
Phvul.010G056200.1	0
Phvul.010G056300.1	0
Phvul.010G056400.1	-0.74
Phvul.010G056500.1	0
Phvul.010G056600.1	0
Phvul.010G056700.1	0
Phvul.010G056800.1	0
Phvul.010G056900.1	0
Phvul.010G057000.1	0
Phvul.010G057100.1	0
Phvul.010G057200.1	0
Phvul.010G057300.1	0.93
Phvul.010G057400.1	0
Phvul.010G057500.1	0
Phvul.010G057600.1	0
Phvul.010G057700.1	0
Phvul.010G057800.1	0
Phvul.010G057900.1	0
Phvul.010G058000.1	-0.61
Phvul.010G058100.1	0
Phvul.010G058200.1	0
Phvul.010G058300.1	0
Phvul.010G0584001.1	0
Phvul.010G0584000.1	0
Phvul.010G058500.1	0
Phvul.010G058600.1	0
Phvul.010G058700.1	-1.06
Phvul.010G058800.1	0
Phvul.010G058900.1	0
Phvul.010G0590001.1	1.36
Phvul.010G0590000.1	1.6
Phvul.010G059100.1	0
Phvul.010G059200.1	0
Phvul.010G059300.1	-0.57
Phvul.010G059400.1	0
Phvul.010G059500.1	-0.9
Phvul.010G0596001.1	0
Phvul.010G0596002.1	0
Phvul.010G0596000.1	0
Phvul.010G059700.1	0
Phvul.010G059800.1	0
Phvul.010G059900.1	0
Phvul.010G060000.1	0
Phvul.010G060100.1	0.72
Phvul.010G060200.1	1.52
Phvul.010G060300.1	0
Phvul.010G060400.1	0
Phvul.010G060500.1	0
Phvul.010G060600.1	0
Phvul.010G060700.1	0
Phvul.010G060800.1	-1.55
Phvul.010G060900.1	0
Phvul.010G061000.1	0
Phvul.010G061100.1	0
Phvul.010G061200.1	0
Phvul.010G061300.1	0
Phvul.010G061400.1	0
Phvul.010G061500.1	0
Phvul.010G061600.1	0
Phvul.010G061700.1	0
Phvul.010G061800.1	0
Phvul.010G061900.1	0
Phvul.010G062000.1	0
Phvul.010G062100.1	0
Phvul.010G062200.1	0.6
Phvul.010G062300.1	0
Phvul.010G062400.1	0.52
Phvul.010G062500.1	3.5
Phvul.010G062600.1	0
Phvul.010G062700.1	0
Phvul.010G062800.1	0
Phvul.010G062900.1	0.88
Phvul.010G063000.1	0
Phvul.010G063100.1	0
Phvul.010G063200.1	0
Phvul.010G063300.1	-0.48
Phvul.010G063400.1	-1.05
Phvul.010G063500.1	0
Phvul.010G063600.1	0
Phvul.010G063700.1	0
Phvul.010G063800.1	3.07
Phvul.010G063900.1	0
Phvul.010G064000.1	0
Phvul.010G064100.1	0
Phvul.010G064200.1	0
Phvul.010G064300.1	0
Phvul.010G064400.1	0
Phvul.010G064500.1	0
Phvul.010G064600.1	0
Phvul.010G064700.1	0
Phvul.010G064800.1	0
Phvul.010G064900.1	0
Phvul.010G065000.1	0
Phvul.010G065100.1	0
Phvul.010G065200.1	0
Phvul.010G0653000.1	0
Phvul.010G0653001.1	0
Phvul.010G065400.1	-0.69
Phvul.010G065500.1	0
Phvul.010G065600.1	0
Phvul.010G065700.1	0
Phvul.010G065800.1	-0.8
Phvul.010G065900.1	0
Phvul.010G0660001.1	0
Phvul.010G0660000.1	0
Phvul.010G0661000.1	0
Phvul.010G0661001.1	0
Phvul.010G066200.1	0
Phvul.010G066300.1	0
Phvul.010G066400.1	0
Phvul.010G066500.1	0
Phvul.010G066600.1	0
Phvul.010G066700.1	0
Phvul.010G066800.1	0
Phvul.010G066900.1	0
Phvul.010G067000.1	0
Phvul.010G067100.1	0
Phvul.010G067200.1	0
Phvul.010G067300.1	-1.39
Phvul.010G067400.1	0
Phvul.010G0675000.1	0
Phvul.010G067600.1	0
Phvul.010G067700.1	1.26
Phvul.010G067800.1	-0.98
Phvul.010G067900.1	0
Phvul.010G068000.1	0
Phvul.010G068100.1	0
Phvul.010G068200.1	0
Phvul.010G068300.1	0
Phvul.010G068400.1	0
Phvul.010G068500.1	0
Phvul.010G068600.1	0
Phvul.010G068700.1	0
Phvul.010G068800.1	0
Phvul.010G068900.1	0
Phvul.010G069000.1	0
Phvul.010G069100.1	0
Phvul.010G069200.1	0
Phvul.010G069300.1	0
Phvul.010G069400.1	0
Phvul.010G069500.1	-0.67
Phvul.010G069600.1	0
Phvul.010G069700.1	0
Phvul.010G069800.1	0
Phvul.010G069900.1	0
Phvul.010G070000.1	0
Phvul.010G070100.1	2.32
Phvul.010G070200.1	0
Phvul.010G070300.1	0
Phvul.010G070400.1	0
Phvul.010G070500.1	0
Phvul.010G070600.1	0
Phvul.010G070700.1	0
Phvul.010G070800.1	0
Phvul.010G070900.1	0
Phvul.010G071000.1	0
Phvul.010G071100.1	0
Phvul.010G071200.1	0
Phvul.010G071300.1	0
Phvul.010G071400.1	0
Phvul.010G071500.1	0
Phvul.010G071600.1	0
Phvul.010G071700.1	0
Phvul.010G071800.1	0
Phvul.010G071900.1	0
Phvul.010G0720001.1	0
Phvul.010G0720000.1	0
Phvul.010G072100.1	0
Phvul.010G072200.1	0
Phvul.010G072300.1	0
Phvul.010G072400.1	0
Phvul.010G072500.1	0
Phvul.010G072600.1	0
Phvul.010G072700.1	-0.78
Phvul.010G072800.1	-0.69
Phvul.010G072900.1	-0.68
Phvul.010G073000.1	0
Phvul.010G073100.1	0
Phvul.010G073200.1	0
Phvul.010G073300.1	1.49
Phvul.010G073400.1	0
Phvul.010G073500.1	0
Phvul.010G073600.1	0
Phvul.010G073700.1	0
Phvul.010G0738001.1	0
Phvul.010G0738000.1	-0.56
Phvul.010G073900.1	0
Phvul.010G074000.1	0
Phvul.010G074100.1	0
Phvul.010G0742001.1	0
Phvul.010G0742000.1	0
Phvul.010G074300.1	0
Phvul.010G074400.1	-1.13
Phvul.010G074500.1	0
Phvul.010G074600.1	-0.55
Phvul.010G074700.1	0
Phvul.010G074800.1	0
Phvul.010G074900.1	0
Phvul.010G075000.1	0
Phvul.010G075100.1	0
Phvul.010G075200.1	0
Phvul.010G075300.1	-0.56
Phvul.010G075400.1	1.53
Phvul.010G075500.1	0
Phvul.010G075600.1	0
Phvul.010G075700.1	0
Phvul.010G075800.1	0
Phvul.010G075900.1	0
Phvul.010G076000.1	0
Phvul.010G076100.1	0
Phvul.010G076200.1	0
Phvul.010G076300.1	0
Phvul.010G076400.1	0
Phvul.010G076500.1	1.95
Phvul.010G076600.1	0
Phvul.010G076700.1	0
Phvul.010G076800.1	0
Phvul.010G076900.1	0
Phvul.010G077000.1	0
Phvul.010G077100.1	0
Phvul.010G077200.1	0
Phvul.010G077300.1	0
Phvul.010G077400.1	0
Phvul.010G077500.1	0
Phvul.010G077600.1	0
Phvul.010G0777000.1	0
Phvul.010G0777001.1	0
Phvul.010G077800.1	0
Phvul.010G077900.1	0
Phvul.010G078000.1	0
Phvul.010G078100.1	0
Phvul.010G078200.1	0
Phvul.010G078300.1	0
Phvul.010G078400.1	0
Phvul.010G078500.1	0
Phvul.010G078600.1	0
Phvul.010G078700.1	0
Phvul.010G078800.1	0
Phvul.010G078900.1	0
Phvul.010G079000.1	0
Phvul.010G079100.1	0
Phvul.010G079200.1	-0.68
Phvul.010G079300.1	-1.29
Phvul.010G079400.1	0
Phvul.010G079500.1	0
Phvul.010G079600.1	0
Phvul.010G079700.1	2.86
Phvul.010G079800.1	0
Phvul.010G079900.1	0
Phvul.010G080000.1	0
Phvul.010G080100.1	0
Phvul.010G080200.1	0
Phvul.010G080300.1	0
Phvul.010G0804000.1	0
Phvul.010G0804001.1	0
Phvul.010G080500.1	0
Phvul.010G080600.1	0
Phvul.010G080700.1	0
Phvul.010G080800.1	0
Phvul.010G080900.1	0
Phvul.010G081000.1	0
Phvul.010G081100.1	0
Phvul.010G081200.1	0
Phvul.010G081300.1	-0.6
Phvul.010G081400.1	0
Phvul.010G081500.1	0
Phvul.010G081600.1	1.54
Phvul.010G081700.1	0
Phvul.010G081800.1	0
Phvul.010G081900.1	0
Phvul.010G0820001.1	0
Phvul.010G0820000.1	0
Phvul.010G082100.1	0
Phvul.010G082200.1	0
Phvul.010G082300.1	0
Phvul.010G082400.1	0
Phvul.010G082500.1	0
Phvul.010G082600.1	0
Phvul.010G0827001.1	0
Phvul.010G0827000.1	0
Phvul.010G082800.1	0
Phvul.010G082900.1	0
Phvul.010G083000.1	0
Phvul.010G0831001.1	0
Phvul.010G0831000.1	0
Phvul.010G083200.1	0
Phvul.010G083300.1	0
Phvul.010G083400.1	0
Phvul.010G083500.1	0
Phvul.010G083600.1	0
Phvul.010G083700.1	0
Phvul.010G083800.1	0
Phvul.010G083900.1	0
Phvul.010G084000.1	0
Phvul.010G084100.1	0
Phvul.010G084200.1	0
Phvul.010G084300.1	0
Phvul.010G084400.1	0
Phvul.010G084500.1	0
Phvul.010G084600.1	0
Phvul.010G084700.1	0
Phvul.010G084800.1	0
Phvul.010G084900.1	0
Phvul.010G085000.1	-0.41
Phvul.010G085100.1	0
Phvul.010G085200.1	0
Phvul.010G085300.1	0
Phvul.010G085400.1	0
Phvul.010G085500.1	0
Phvul.010G085600.1	0
Phvul.010G085700.1	0
Phvul.010G0858001.1	0
Phvul.010G0858002.1	0
Phvul.010G0858000.1	0
Phvul.010G085900.1	0
Phvul.010G086000.1	0
Phvul.010G086100.1	0
Phvul.010G086200.1	0
Phvul.010G086300.1	0
Phvul.010G086400.1	0
Phvul.010G086500.1	0
Phvul.010G086600.1	0
Phvul.010G086700.1	0
Phvul.010G086800.1	0
Phvul.010G086900.1	0
Phvul.010G087000.1	0
Phvul.010G087100.1	0
Phvul.010G087200.1	0
Phvul.010G087300.1	0
Phvul.010G087400.1	0
Phvul.010G087500.1	0.8
Phvul.010G087600.1	0
Phvul.010G087700.1	0
Phvul.010G087800.1	0
Phvul.010G087900.1	0
Phvul.010G0880000.1	0
Phvul.010G0880001.1	0
Phvul.010G088100.1	0
Phvul.010G088200.1	0
Phvul.010G088300.1	0
Phvul.010G088400.1	0
Phvul.010G088500.1	0
Phvul.010G088600.1	0
Phvul.010G088700.1	0
Phvul.010G088800.1	0
Phvul.010G088900.1	0
Phvul.010G089000.1	0
Phvul.010G089100.1	-0.47
Phvul.010G089200.1	0
Phvul.010G089300.1	0
Phvul.010G089400.1	0
Phvul.010G089500.1	0
Phvul.010G089600.1	0
Phvul.010G089700.1	-1.09
Phvul.010G089800.1	0
Phvul.010G089900.1	2.64
Phvul.010G090000.1	3.05
Phvul.010G090100.1	1.37
Phvul.010G090200.1	0
Phvul.010G090300.1	0
Phvul.010G090400.1	-0.52
Phvul.010G090500.1	0
Phvul.010G090600.1	0
Phvul.010G090700.1	0
Phvul.010G090800.1	0
Phvul.010G090900.1	0
Phvul.010G091000.1	-0.82
Phvul.010G091100.1	0
Phvul.010G091200.1	0
Phvul.010G091300.1	0
Phvul.010G0914001.1	0
Phvul.010G0914000.1	0
Phvul.010G0915001.1	0
Phvul.010G0915000.1	0
Phvul.010G091600.1	0
Phvul.010G091700.1	0
Phvul.010G091800.1	0
Phvul.010G091900.1	0
Phvul.010G092000.1	0
Phvul.010G092100.1	0
Phvul.010G092200.1	0
Phvul.010G092300.1	0
Phvul.010G092400.1	0
Phvul.010G092500.1	0
Phvul.010G092600.1	0
Phvul.010G092700.1	0
Phvul.010G092800.1	0
Phvul.010G092900.1	0
Phvul.010G093000.1	0
Phvul.010G093100.1	0
Phvul.010G093200.1	0
Phvul.010G093300.1	0
Phvul.010G093400.1	0
Phvul.010G093500.1	0
Phvul.010G093600.1	0
Phvul.010G093700.1	0
Phvul.010G093800.1	0
Phvul.010G093900.1	0
Phvul.010G094000.1	-0.56
Phvul.010G094100.1	0
Phvul.010G094200.1	0
Phvul.010G094300.1	0
Phvul.010G094400.1	0
Phvul.010G094500.1	0
Phvul.010G094600.1	0
Phvul.010G094700.1	0
Phvul.010G094800.1	0
Phvul.010G094900.1	0
Phvul.010G095000.1	0
Phvul.010G095100.1	0
Phvul.010G095200.1	0
Phvul.010G095300.1	0
Phvul.010G095400.1	0
Phvul.010G095500.1	0
Phvul.010G095600.1	0
Phvul.010G095700.1	0
Phvul.010G095800.1	0
Phvul.010G095900.1	0
Phvul.010G096000.1	0
Phvul.010G096100.1	0
Phvul.010G096200.1	0
Phvul.010G096300.1	0
Phvul.010G096400.1	0
Phvul.010G096500.1	0
Phvul.010G096600.1	0
Phvul.010G096700.1	0
Phvul.010G096800.1	0
Phvul.010G096900.1	-1.47
Phvul.010G097000.1	-0.89
Phvul.010G097100.1	0
Phvul.010G097200.1	0
Phvul.010G097300.1	0
Phvul.010G097400.1	0
Phvul.010G097500.1	0
Phvul.010G097600.1	0
Phvul.010G0977001.1	0
Phvul.010G0977000.1	0
Phvul.010G097800.1	0
Phvul.010G097900.1	0
Phvul.010G098000.1	0
Phvul.010G098100.1	0
Phvul.010G098200.1	0
Phvul.010G0983000.1	0
Phvul.010G0983001.1	0
Phvul.010G098400.1	0
Phvul.010G098500.1	0
Phvul.010G098600.1	0
Phvul.010G098700.1	0
Phvul.010G098800.1	0
Phvul.010G0989001.1	0
Phvul.010G0989000.1	0
Phvul.010G099000.1	0
Phvul.010G099100.1	0
Phvul.010G099200.1	0
Phvul.010G099300.1	0
Phvul.010G0994000.1	0
Phvul.010G0994001.1	1.36
Phvul.010G099500.1	0
Phvul.010G099600.1	0
Phvul.010G099700.1	0
Phvul.010G099800.1	0
Phvul.010G099900.1	0
Phvul.010G100000.1	0
Phvul.010G100100.1	0
Phvul.010G100200.1	0
Phvul.010G100300.1	0
Phvul.010G100400.1	-0.71
Phvul.010G100500.1	0
Phvul.010G100600.1	0
Phvul.010G100700.1	0
Phvul.010G100800.1	0
Phvul.010G100900.1	1.27
Phvul.010G101000.1	0
Phvul.010G101100.1	0
Phvul.010G101200.1	0.98
Phvul.010G101300.1	0
Phvul.010G101400.1	0
Phvul.010G101500.1	0
Phvul.010G101600.1	-0.9
Phvul.010G101700.1	0
Phvul.010G101800.1	-0.54
Phvul.010G101900.1	0
Phvul.010G102000.1	0
Phvul.010G102100.1	0
Phvul.010G102200.1	0
Phvul.010G102300.1	0
Phvul.010G102400.1	0
Phvul.010G102500.1	0
Phvul.010G102600.1	0
Phvul.010G102700.1	0.98
Phvul.010G102800.1	1.77
Phvul.010G102900.1	0
Phvul.010G103000.1	0
Phvul.010G103100.1	-0.64
Phvul.010G103200.1	0
Phvul.010G103300.1	0
Phvul.010G103400.1	1.37
Phvul.010G103500.1	0
Phvul.010G103600.1	0
Phvul.010G103700.1	0
Phvul.010G103800.1	-0.53
Phvul.010G103900.1	0
Phvul.010G104000.1	0
Phvul.010G104100.1	0
Phvul.010G104200.1	0
Phvul.010G104300.1	0
Phvul.010G104400.1	0
Phvul.010G104500.1	0
Phvul.010G104600.1	0
Phvul.010G104700.1	0
Phvul.010G104800.1	0
Phvul.010G104900.1	0
Phvul.010G105000.1	0
Phvul.010G105100.1	0
Phvul.010G105200.1	0
Phvul.010G105300.1	-0.59
Phvul.010G105400.1	0
Phvul.010G105500.1	0
Phvul.010G105600.1	0
Phvul.010G105700.1	0
Phvul.010G105800.1	0
Phvul.010G105900.1	0
Phvul.010G106000.1	0
Phvul.010G106100.1	0
Phvul.010G106200.1	0
Phvul.010G106300.1	0
Phvul.010G106400.1	0
Phvul.010G106500.1	0
Phvul.010G106600.1	0
Phvul.010G106700.1	0
Phvul.010G106800.1	0
Phvul.010G106900.1	0
Phvul.010G107000.1	0
Phvul.010G107100.1	0
Phvul.010G1072001.1	0
Phvul.010G1072002.1	0
Phvul.010G1072000.1	0
Phvul.010G107300.1	0
Phvul.010G1074001.1	1.12
Phvul.010G1074000.1	0.79
Phvul.010G1075001.1	0
Phvul.010G1075000.1	0
Phvul.010G107600.1	0
Phvul.010G107700.1	0
Phvul.010G107800.1	0
Phvul.010G107900.1	0
Phvul.010G108000.1	0
Phvul.010G108100.1	0
Phvul.010G108200.1	0
Phvul.010G108300.1	0.44
Phvul.010G108400.1	0
Phvul.010G108500.1	0
Phvul.010G108600.1	0
Phvul.010G108700.1	0
Phvul.010G108800.1	0
Phvul.010G108900.1	0
Phvul.010G109000.1	0
Phvul.010G109100.1	0
Phvul.010G109200.1	0
Phvul.010G109300.1	0
Phvul.010G109400.1	0
Phvul.010G109500.1	0
Phvul.010G109600.1	0
Phvul.010G1097001.1	0
Phvul.010G1097000.1	0
Phvul.010G109800.1	0
Phvul.010G109900.1	0
Phvul.010G110000.1	0
Phvul.010G110100.1	0
Phvul.010G110200.1	0
Phvul.010G110300.1	0
Phvul.010G110400.1	0
Phvul.010G110500.1	0
Phvul.010G110600.1	0
Phvul.010G110700.1	0
Phvul.010G110800.1	0
Phvul.010G110900.1	-1.07
Phvul.010G111000.1	0
Phvul.010G111100.1	0
Phvul.010G111200.1	0
Phvul.010G111300.1	0
Phvul.010G111400.1	-0.63
Phvul.010G111500.1	0
Phvul.010G111600.1	0.49
Phvul.010G111700.1	-0.53
Phvul.010G111800.1	0
Phvul.010G111900.1	2.37
Phvul.010G112000.1	0
Phvul.010G112100.1	0
Phvul.010G112200.1	0
Phvul.010G112300.1	0
Phvul.010G112400.1	-0.83
Phvul.010G112500.1	-1.07
Phvul.010G112600.1	0
Phvul.010G112700.1	0
Phvul.010G112800.1	0
Phvul.010G112900.1	0
Phvul.010G113000.1	0
Phvul.010G113100.1	0
Phvul.010G113200.1	0
Phvul.010G113300.1	0
Phvul.010G113400.1	0
Phvul.010G113500.1	0
Phvul.010G113600.1	0
Phvul.010G113700.1	0
Phvul.010G113800.1	0
Phvul.010G113900.1	0
Phvul.010G114000.1	0
Phvul.010G114100.1	0
Phvul.010G114200.1	-0.71
Phvul.010G114300.1	0
Phvul.010G114400.1	0
Phvul.010G114500.1	0.66
Phvul.010G114600.1	0
Phvul.010G114700.1	-0.54
Phvul.010G114800.1	0
Phvul.010G114900.1	0
Phvul.010G115000.1	0
Phvul.010G115100.1	0
Phvul.010G115200.1	0.78
Phvul.010G115300.1	0
Phvul.010G115400.1	0
Phvul.010G115500.1	0
Phvul.010G115600.1	0
Phvul.010G115700.1	0
Phvul.010G115800.1	0
Phvul.010G115900.1	0
Phvul.010G116000.1	0
Phvul.010G116100.1	0
Phvul.010G116200.1	0.48
Phvul.010G116300.1	0
Phvul.010G116400.1	0
Phvul.010G116500.1	0
Phvul.010G116600.1	0.63
Phvul.010G116700.1	0
Phvul.010G116800.1	0
Phvul.010G116900.1	0
Phvul.010G1170000.1	0
Phvul.010G1170001.1	0
Phvul.010G117100.1	-0.83
Phvul.010G117200.1	0
Phvul.010G117300.1	0
Phvul.010G117400.1	0
Phvul.010G117500.1	0
Phvul.010G117600.1	0
Phvul.010G117700.1	0
Phvul.010G117800.1	0
Phvul.010G117900.1	-0.98
Phvul.010G118000.1	0
Phvul.010G118100.1	0
Phvul.010G118200.1	0
Phvul.010G118300.1	0
Phvul.010G118400.1	0
Phvul.010G118500.1	0
Phvul.010G118600.1	0
Phvul.010G118700.1	-0.76
Phvul.010G118800.1	0
Phvul.010G118900.1	0
Phvul.010G119000.1	0
Phvul.010G119100.1	0
Phvul.010G119200.1	0
Phvul.010G119300.1	0
Phvul.010G119400.1	0
Phvul.010G119500.1	0
Phvul.010G119600.1	0
Phvul.010G119700.1	0
Phvul.010G119800.1	0
Phvul.010G119900.1	0
Phvul.010G120000.1	-1.01
Phvul.010G120100.1	0
Phvul.010G120200.1	0
Phvul.010G120300.1	0
Phvul.010G120400.1	0
Phvul.010G120500.1	0
Phvul.010G120600.1	0
Phvul.010G120700.1	0
Phvul.010G120800.1	0
Phvul.010G120900.1	0
Phvul.010G121000.1	0
Phvul.010G121100.1	0
Phvul.010G121200.1	-0.63
Phvul.010G1213000.1	0
Phvul.010G1213001.1	0
Phvul.010G121400.1	0
Phvul.010G121500.1	0.78
Phvul.010G121600.1	0
Phvul.010G121700.1	0
Phvul.010G121800.1	0
Phvul.010G121900.1	0
Phvul.010G122000.1	0
Phvul.010G122100.1	0
Phvul.010G122200.1	0
Phvul.010G122300.1	0
Phvul.010G122400.1	0
Phvul.010G122500.1	0
Phvul.010G122600.1	2.35
Phvul.010G122700.1	0
Phvul.010G122800.1	0
Phvul.010G122900.1	0
Phvul.010G123000.1	0
Phvul.010G123100.1	-0.45
Phvul.010G123200.1	0
Phvul.010G123300.1	0
Phvul.010G123400.1	0
Phvul.010G123500.1	0.62
Phvul.010G123600.1	0
Phvul.010G123700.1	0
Phvul.010G123800.1	0
Phvul.010G123900.1	0
Phvul.010G124000.1	0
Phvul.010G124100.1	0
Phvul.010G124200.1	0
Phvul.010G124300.1	0
Phvul.010G124400.1	-0.81
Phvul.010G124500.1	0
Phvul.010G124600.1	0
Phvul.010G124700.1	0
Phvul.010G124800.1	0
Phvul.010G124900.1	0
Phvul.010G125000.1	0
Phvul.010G125100.1	0
Phvul.010G125200.1	0
Phvul.010G125300.1	0
Phvul.010G125400.1	-1.96
Phvul.010G125500.1	0
Phvul.010G125600.1	0
Phvul.010G125700.1	0
Phvul.010G1258000.1	0
Phvul.010G125900.1	0
Phvul.010G126000.1	0
Phvul.010G126100.1	0
Phvul.010G1262000.1	0
Phvul.010G1262001.1	0
Phvul.010G126300.1	0
Phvul.010G126400.1	0.6
Phvul.010G126500.1	0
Phvul.010G126600.1	0
Phvul.010G126700.1	-0.74
Phvul.010G126800.1	0
Phvul.010G126900.1	0
Phvul.010G127000.1	0
Phvul.010G127100.1	0
Phvul.010G127200.1	0
Phvul.010G127300.1	0
Phvul.010G127400.1	0
Phvul.010G127500.1	0
Phvul.010G127600.1	0
Phvul.010G127700.1	-0.5
Phvul.010G127800.1	0
Phvul.010G127900.1	0
Phvul.010G128000.1	0
Phvul.010G128100.1	0
Phvul.010G128200.1	-0.53
Phvul.010G128300.1	0.69
Phvul.010G128400.1	0
Phvul.010G128500.1	0
Phvul.010G128600.1	0
Phvul.010G128700.1	0
Phvul.010G128800.1	1.05
Phvul.010G128900.1	0
Phvul.010G129000.1	2.23
Phvul.010G129100.1	0.81
Phvul.010G129200.1	0
Phvul.010G129300.1	0
Phvul.010G129400.1	0
Phvul.010G129500.1	0
Phvul.010G129600.1	0
Phvul.010G129700.1	0
Phvul.010G129800.1	0
Phvul.010G129900.1	-0.57
Phvul.010G130000.1	0
Phvul.010G130100.1	0.62
Phvul.010G130200.1	0
Phvul.010G130300.1	0
Phvul.010G130400.1	0
Phvul.010G130500.1	0
Phvul.010G130600.1	0
Phvul.010G130700.1	0
Phvul.010G130800.1	0
Phvul.010G130900.1	-0.47
Phvul.010G131000.1	0
Phvul.010G131100.1	0
Phvul.010G131200.1	0
Phvul.010G131300.1	0
Phvul.010G131400.1	0
Phvul.010G131500.1	0
Phvul.010G131600.1	0
Phvul.010G131700.1	0
Phvul.010G131800.1	0
Phvul.010G131900.1	0
Phvul.010G1320001.1	0
Phvul.010G1320000.1	0
Phvul.010G132100.1	0
Phvul.010G132200.1	0
Phvul.010G132300.1	0
Phvul.010G132400.1	0
Phvul.010G132500.1	0
Phvul.010G132600.1	0
Phvul.010G132700.1	0
Phvul.010G132800.1	0
Phvul.010G132900.1	0
Phvul.010G133000.1	0
Phvul.010G133100.1	0
Phvul.010G133200.1	0
Phvul.010G133300.1	0
Phvul.010G133400.1	0
Phvul.010G133500.1	0
Phvul.010G133600.1	0
Phvul.010G133700.1	0
Phvul.010G133800.1	0
Phvul.010G133900.1	0
Phvul.010G134000.1	0
Phvul.010G134100.1	0
Phvul.010G134200.1	0
Phvul.010G134300.1	0
Phvul.010G134400.1	0
Phvul.010G134500.1	0
Phvul.010G134600.1	0
Phvul.010G134700.1	0
Phvul.010G134800.1	0.49
Phvul.010G134900.1	0
Phvul.010G135000.1	0.55
Phvul.010G135100.1	-1.22
Phvul.010G135200.1	0
Phvul.010G135300.1	0
Phvul.010G135400.1	0
Phvul.010G135500.1	0
Phvul.010G135600.1	0
Phvul.010G135700.1	-2.07
Phvul.010G135800.1	0
Phvul.010G135900.1	0
Phvul.010G136000.1	0
Phvul.010G136100.1	0
Phvul.010G136200.1	-0.63
Phvul.010G136300.1	0
Phvul.010G136400.1	0
Phvul.010G136500.1	0
Phvul.010G136600.1	-0.45
Phvul.010G136700.1	0
Phvul.010G136800.1	0
Phvul.010G136900.1	0
Phvul.010G137000.1	0
Phvul.010G137100.1	0
Phvul.010G137200.1	0
Phvul.010G137300.1	0.85
Phvul.010G137400.1	0
Phvul.010G137500.1	0
Phvul.010G137600.1	0
Phvul.010G137700.1	0
Phvul.010G137800.1	1.17
Phvul.010G137900.1	0
Phvul.010G138000.1	0
Phvul.010G138100.1	0
Phvul.010G138200.1	-0.56
Phvul.010G138300.1	0
Phvul.010G138400.1	0
Phvul.010G138500.1	0
Phvul.010G138600.1	0
Phvul.010G138700.1	0
Phvul.010G138800.1	0
Phvul.010G138900.1	-0.52
Phvul.010G139000.1	-0.74
Phvul.010G139100.1	0
Phvul.010G139200.1	0
Phvul.010G139300.1	0
Phvul.010G139400.1	0
Phvul.010G139500.1	0
Phvul.010G139600.1	0
Phvul.010G139700.1	0
Phvul.010G139800.1	-0.52
Phvul.010G139900.1	0
Phvul.010G140000.1	0
Phvul.010G140100.1	0
Phvul.010G140200.1	0
Phvul.010G140300.1	0
Phvul.010G1404001.1	0
Phvul.010G1404000.1	0
Phvul.010G1404003.1	0
Phvul.010G1404002.1	0
Phvul.010G140500.1	0
Phvul.010G140600.1	0
Phvul.010G1407000.1	0
